#--------------------------------------------------------
#     W50                       R_LUM       R_LUM14
#      (ms)                      (mJy kpc^2) (mJy kpc^2)
#--------------------------------------------------------
1418  22.4        7  bsb+19     *           7.68
1419  16          0  hfs+04     *           5.56
1420  37          0  kel+09     *           5.25

1421  140.1       0  eklk13     *           75.46
1422  7.4         0  jk18       *           82.43
1423  21.3        0  jk18       *           33.44
1424  188         0  lfl+06     *           44.65
1425  11          0  hfs+04     *           12.95

1426  15          0  lfl+06     *           30.70
1427  27.1        0  lylg95     44.11       8.40
1428  6           0  lfl+06     *           1.07
1429  21          0  hfs+04     *           50.94
1430  59          0  hfs+04     *           2.61

1431  11.2        0  jk18       *           18.54
1432  4.3         0  jk18       50.31       63.86
1433  11.3        0  jk18       *           3.40
1434  7.9         0  lylg95     55.38       4.71
1435  17          0  lfl+06     *           36.32

1436  20.0        0  jk18       *           2.42
1437  21.4        0  mhl+02     *           29.17
1438  52          0  lfl+06     *           6.60
1439  43          0  hfs+04     *           18.65
1440  4           0  lfl+06     *           1.69

1441  280         0  jk18       257.53      60.59
1442  11          0  hfs+04     *           4.62
1443  53          0  hfs+04     *           17.71
1444  13          0  lfl+06     *           53.50
1445  24.9        0  ncb+15     *           1.56

1446  5.36        0  jk18       *           98.12
1447  88.4        0  jk18       *           41.34
1448  24.9        0  jk18       *           42.09
1449  19.1        0  mhl+02     *           16.53
1450  17          0  hfs+04     *           15.26

1451  24          0  hfs+04     *           32.71
1452  19.1        0  jk18       *           29.92
1453  12          0  hfs+04     *           2.70
1454  53.9        0  jk18       *           45.38
1455  24.0        0  ncb+15     *           1.16

1456  2.4         0  jk18       *           4.95
1457  9           0  kel+09     *           8.46
1458  21          0  hfs+04     *           6.70
1459  0.25        0  hfs+04     *           0.16
1460  1.0         0  lem+15     *           6.87

1461  7           0  lfl+06     *           24.56
1462  29          0  clm+05     13.44       *
1463  12          0  hfs+04     *           402.71
1464  16          0  hfs+04     *           45.78
1465  17.3        0  jk18       *           26.63

1466  43.4        0  jk18       *           21.45
1467  19.0        0  ncb+15     *           3.32
1468  20.4        0  mhl+02     *           18.91
1469  13          0  hfs+04     76.54       10.39
1470  16          0  hfs+04     *           6.14

1471  24          0  hfs+04     *           8.38
1472  7.2         0  jk18       *           93.45
1473  11.4        0  jk18       56.65       5.10
1474  12          0  hfs+04     *           8.97
1475  15.1        0  jk18       *           41.88

1476  18          0  hfs+04     *           14.07
1477  13          0  lfl+06     *           7.98
1478  27.2        0  eklk13     *           31.86
1479  1.8         0  jk18       *           187.20
1480  13          0  lfl+06     *           8.29

1481  4           0  lfl+06     *           23.45
1482  63          0  lfl+06     *           27.78
1483  28.2        0  hfs+04     *           5.43
1484  7           0  lfl+06     *           67.98
1485  19          0  kel+09     *           3.41

1486  30.9        0  jk18       *           2.80
1487  609.9       0  jk18       *           1812.50
1488  205         0  hfs+04     *           11.11
1489  20.4        0  jk18       876.72      57.28
1490  11.3        0  mhl+02     *           9.58

1491  9.0         0  hfs+04     *           11.61
1492  13.1        0  mhl+02     *           14.96
1493  17.7        0  hfs+04     *           0.70
1494  27.9        0  hfs+04     *           10.43
1495  16.1        0  jk18       1529.44     294.27

1496  10.3        0  nab+13     *           9.14
1497  99          0  hfs+04     *           30.97
1498  9           0  lfl+06     *           59.13
1499  46          0  lxf+05     158.76      55.57
1500  13          0  hfs+04     2.93        0.22

1501  19          0  cn95       41.81       1.64
1502  31          0  lfl+06     *           6.70
1503  11.7        0  jk18       359.82      16.61
1504  40          1  mbc+20     18.85       *
1505  65.0        0  lylg95     9.59        *

1506  64.590      0  hfs+04     *           12.09
1507  17.0        0  mhl+02     *           10.12
1508  23.2        0  mhl+02     *           1.12
1509  9           0  lfl+06     *           0.87
1510  14          0  hfs+04     *           7.32

1511  89          0  hfs+04     385.18      20.74
1512  14.4        0  clm+05     36.36       *
1513  6           1  mbc+20     18.41       *
1514  139         0  kel+09     *           25.37
1515  13          0  kel+09     *           79.69

1516  12.6        0  jk18       *           24.57
1517  32          0  hfs+04     *           9.72
1518  24.7        0  nab+13     *           13.49
1519  4.7         0  jk18       28.18       3.76
1520  13          0  kel+09     *           13.08

1521  15.3        0  jk18       *           0.74
1522  22          0  lfl+06     *           7.61
1523  24          0  hfs+04     *           3.19
1524  13.5        0  lsb+17     *           12.81
1525  35          0  hfs+04     *           12.55

1526  71          0  hfs+04     *           11.04
1527  9.16        0  clh+20     *           4.61
1528  11          0  hfs+04     55.93       5.24
1529  16          0  hfs+04     *           5.78
1530  19          0  hfs+04     *           9.34

1531  274.9       0  jk18       *           326.40
1532  24          0  hfs+04     *           7.82
1533  18          0  hfs+04     *           18.93
1534  15.6        0  mhl+02     *           32.66
1535  79.8        0  jk18       *           193.66

1536  8.2         0  jk18       72.62       8.47
1537  1.69        0  jk18       *           19.95
1538  10.5        0  jk18       *           6.76
1539  8.5         0  mhl+02     *           3.10
1540  100         0  yws+15     *           91.63

1541  6.8         0  jk18       *           115.70
1542  50          0  lfl+06     *           17.60
1543  0.59        0  lfl+06     *           0.70
1544  109.3       0  eklk13     *           6.07
1545  10.4        0  lsb+17     *           15.42

1546  43          0  hfs+04     2105.48     197.15
1547  18.9        0  lylg95     381.98      *
1548  7.6         0  nab+13     *           9.57
1549  35.9        0  lsb+17     *           3.36
1550  12          0  hfs+04     *           34.23

1551  42.7        0  mhl+02     *           44.90
1552  3           0  kel+09     *           32.89
1553  5.4         0  hfs+04     *           10.68
1554  22.9        0  jk18       *           33.64
1555  16.8        0  hfs+04     *           16.25

1556  3.8         0  hfs+04     37.03       2.07
1557  14.6        0  nab+13     *           23.15
1558  6.6         0  mhl+02     *           18.53
1559  28          0  lfl+06     *           6.44
1560  22          0  hfs+04     31.53       5.80

1561  15.7        0  hfs+04     *           15.43
1562  16.0        0  mhl+02     *           15.81
1563  14          0  hfs+04     *           102.40
1564  14.0        0  lsb+17     *           2.22
1565  9.7         0  kbm+03     *           99.15

1566  12          0  hfs+04     *           24.16
1567  0.518       2  mhb+13     44.64       7.34
1568  32.5        0  mhl+02     *           11.50
1569  80          0  hfs+04     *           2.65
1570  10.6        0  lsb+17     *           1.37

1571  36.7        0  nab+13     *           5.73
1572  54          0  hfs+04     *           283.71
1573  24.32       0  hfs+04     *           12.43
1574  13.8        0  lsb+17     *           12.97
1575  11          0  cn95       25.45       *

1576  5.6         0  hfs+04     *           8.05
1577  45.3        0  clh+20     *           4.76
1578  17.3        0  mhl+02     *           6.73
1579  26.0        0  lsb+17     *           5.86
1580  11.1        0  hfs+04     *           17.73

1581  51         19  bsb+19     *           75.14
1582  52.0        0  jk18       64.19       7.35
1583  30          0  qmlg95     36.66       *
1584  22          0  hfs+04     *           19.22
1585  8.255       0  hfs+04     *           13.06

1586  6.1         0  hfs+04     142.84      3.96
1587  20.4        0  lsb+17     *           7.92
1588  70          0  hfs+04     *           10.72
1589  7.9         0  hfs+04     *           3.27
1590  10          0  lfl+06     *           6.42

1591  47.2        0  hfs+04     *           30.83
1592  11          0  hfs+04     8085.00     205.80
1593  12          0  hfs+04     *           6.70
1594  91.0        0  jk18       *           34.24
1595  315         0  lfl+06     *           449.37

1596  28.0        0  lsb+17     *           17.46
1597  56.86       0  hfs+04     *           23.12
1598  23.5        0  lsb+17     *           1.70
1599  43          0  lfl+06     *           4.07
1600  11          0  hfs+04     45.08       10.40

1601  41.6        0  jk18       40.68       12.94
1602  35          0  cn95       3.76        *
1603  59.3        0  jk18       *           0.24
1604  35.4033     0  hfs+04     *           6.10
1605  25          0  hfs+04     *           3.61

1606  11          0  hfs+04     194.40      15.55
1607  3.4         0  jk18       1078.00     78.40
1608  29          0  cn95       6.65        1.88
1609  11.80       1  bsb+19     *           1.87
1610  9.9         0  hfs+04     631.62      59.89

1611  7           0  lfl+06     *           2.29
1612  12          0  hfs+04     *           9.01
1613  16.0        0  lylg95     3564.48     *
1614  56.2        0  lsb+17     *           3.86
1615  89          0  lfl+06     *           7.83

1616  10          0  cn95       26.51       *
1617  7.1         0  jk18       648.01      117.45
1618  5           0  lfl+06     *           2.53
1619  2.5         0  mhl+02     *           4.82
1620  2.9         0  nab+13     *           8.71

1621  9.2         0  kbm+03     *           43.29
1622  28          0  hfs+04     132.91      17.52
1623  5.8         0  jk18       317.47      15.87
1624  12.4        9  bsb+19     *           106.25
1625  3.2         0  jk18       572.62      40.90

1626  0.51        0  hrs+07     *           4.80
1627  0.59        0  hfs+04     *           0.06
1628  13          0  hfs+04     *           32.50
1629  21          0  lxf+05     12.26       12.51
1630  32.2        0  jk18       *           47.12

1631  3.9         0  nab+13     *           12.95
1632  20          0  lfl+06     *           23.32
1633  0.2         0  pkr+19     *           0.72
1634  21.2        0  lsb+17     *           0.67
1635  16.7        0  jk18       137.20      137.20

1636  37          0  hfs+04     *           7.40
1637  0.6         0  lsf+06     49.28       30.12
1638  16.7        0  mhl+02     *           17.59
1639  64          0  cn95       207.79      *
1640  21.7        0  hfs+04     *           35.23

1641  30.8        0  lsb+17     *           8.93
1642  6.3         0  hfs+04     *           15.28
1643  8.9         0  mhl+02     *           50.42
1644  14.8        0  lsb+17     *           2.89
1645  11          0  hfs+04     *           8.73

1646  13.2        0  mhl+02     *           13.84
1647  35.6        0  lsb+17     *           1.74
1648  1.6         0  jk18       27.05       13.53
1649  15          0  lfl+06     *           8.89
1650  20          0  lcx02      88.64       *

1651  58.5        0  lylg95     139.19      10.89
1652  42          0  hfs+04     *           118.29
1653  3.9         0  hfs+04     208.40      26.99
1654  2.8         0  hfs+04     1.57        0.24
1655  14.6        0  lsb+17     *           25.63

1656  5.1         0  mhl+02     *           33.53
1657  6.9         0  mhl+02     *           17.45
1658  26          0  hfs+04     154.62      7.11
1659  6           0  lwf+04     26.29       *
1660  8.0         0  hfs+04     227.91      16.52

1661  11          0  hfs+04     425.25      12.76
1662  32.5        0  mhl+02     *           30.15
1663  7.9         0  nab+13     *           0.20
1664  5.2         0  nab+13     *           15.52
1665  10.5        0  jk18       *           23.15

1666  4.2         0  jk18       1152.00     73.73
1667  4.6         0  lsb+17     *           4.57
1668  36          0  cn95       21.40       *
1669  11          0  cn95       32.33       *
1670  0.0437      2  mhb+13     *           3.25

1671  50          0  lfl+06     *           4.60
1672  16.4        0  hfs+04     *           37.75
1673  7.6         0  hfs+04     5630.65     114.70
1674  265         0  hfs+04     171.65      12.26
1675  13.0        0  lsf+17     *           60.73

1676  25.8        0  mhl+02     *           185.23
1677  22          0  hfs+04     73.09       4.87
1678  15          0  hfs+04     *           33.80
1679  18          0  hfs+04     331.22      18.55
1680  014         0  lfl+06     *           1.12

1681  0.4         0  cpl+06     *           4.35
1682  0.6         0  cpl+06     *           0.13
1683  1.3         0  cpl+06     *           0.64
1684  0.7         0  cpl+06     *           0.13
1685  0.6         0  cpl+06     *           0.19

1686  0.18        0  stc99      17.17       0.57
1687  0.15        0  lfl+06     *           0.15
1688  9           0  cn95       7.26        *
1689  15          0  lcx02      27.61       3.80
1690  9.9         0  lylg95     68.10       9.08

1691  9           0  cn95       7.40        *
1692  8.1         0  jk18       1926.90     111.04
1693  16          0  kbm+03     *           9.03
1694  0.47        0  pkr+19     *           2.06
1695  19.4        0  lsb+17     *           1.28

1696  77.1        0  jk18       *           60.58
1697  3           0  lfl+06     *           3.59
1698  18          0  lcx02      15.05       2.63
1699  32          0  hfs+04     *           31.19
1700  1.62        0  jk18       *           19.15

1701  4.5         0  lsb+17     *           1.78
1702  14.4        0  mhl+02     *           81.55
1703  6.2         0  hfs+04     144.04      33.24
1704  16          0  lfl+06     *           318.77
1705  12.6        0  hfs+04     *           0.82

1706  25          0  hfs+04     10.85       5.42
1707  7           0  lfl+06     *           42.24
1708  11          0  hfs+04     3.75        0.67
1709  24          0  clm+05     21.62       2.67
1710  14          0  hfs+04     *           34.08

1711  3.6         0  jk18       1127.00     98.00
1712  15          0  lfl+06     *           6.81
1713  7.4         0  kxl+98     69.44       15.62
1714  35.9        0  lylg95     21.70       *
1715  80          0  clm+05     158.17      388.49

1716  8.3         0  hfs+04     *           53.32
1717  48          0  hfs+04     *           11.46
1718  9.0         0  jk18       72.50       5.80
1719  72          0  hfs+04     *           21.61
1720  20          0  hfs+04     *           14.61

1721  1.7         0  nab+13     *           3.95
1722  6.2         0  hfs+04     243.00      24.30
1723  68          0  clm+05     0.67        0.47
1724  3.8         0  jk18       1487.87     235.29
1725  5.9         0  nab+13     *           1.44

1726  0.74        0  eb01b      7.28        0.72
1727  28          0  hfs+04     2.72        1.70
1728  6           0  cn95       0.51        *
1729  10.1        0  lylg95     553.63      27.68
1730  40.5        0  jk18       *           433.70

1731  11.5        0  nab+13     *           38.01
1732  14.5        0  lcm13      *           4.69
1733  62.4        0  nab+13     *           3.18
1734  7.11        0  clh+20     *           21.20
1735  39.2        6  bsb+19     *           7.65

1736  45          0  hfs+04     *           58.73
1737  10.2        0  mhl+02     *           14.67
1738  13.9        0  lylg95     17.79       *
1739  2           0  lfl+06     *           5.54
1740  22          0  hfs+04     25.27       5.37

1741  6.3         0  lcm13      *           17.24
1742  0.17        0  pkr+19     *           0.71
1743  40.3        0  lylg95     635.11      31.76
1744  11          0  lcx02      24.93       *
1745  33.8        0  jk18       5.13        1.69

1746  23.0        0  lsb+17     *           14.29
1747  9.4         0  lcm13      *           33.24
1748  69.1        0  lylg95     105.94      *
1749  14.8        0  lylg95     480.00      22.40
1750  19          0  lcx02      23.70       6.45

1751  0.54        0  lbr+13     *           0.32
1752  27.2        0  nab+13     *           8.92
1753  7.2         0  lcm13      *           5.30
1754  16          0  al81       119.46      *
1755  2.2         0  lsb+17     *           1.79

1756  15.8        0  lylg95     548.90      *
1757  202         0  clh+20     *           28.22
1758  25.4        0  eklk13     *           8.37
1759  16          0  hfs+04     287.20      15.32
1760  14.6        0  lylg95     288.00      46.80

1761  54          0  lcx02      89.36       *
1762  9.7         0  lcm13      *           4.32
1763  3           0  lfl+06     *           19.15
1764  32          0  lcx02      95.58       12.40
1765  9           0  lcx02      21.14       5.29

1766  40          0  rb81       270.31      *
1767  0.28        0  pkr+19     *           2.96
1768  41.6        0  lsb+17     *           1.61
1769  3.4         0  nab+13     *           5.25
1770  30.9        0  lcm13      *           71.34

1771  11.5        0  lsf+17     *           50.01
1772  25          0  lcx02      18.78       *
1773  10.2        0  lcm13      *           18.36
1774  15.0        0  lcm13      *           1.62
1775  17          0  gr78       200.91      7.23

1776  68.6        0  lcm13      *           2.61
1777  15          2  clb+02     *           2.94
1778  0.32        0  pkr+19     *           0.85
1779  22.2        0  clh+20     *           0.38
1780  64.2        0  lsb+17     *           3.00

1781  11          0  lcx02      19.31       5.79
1782  13.0        0  lcm13      *           11.67
1783  5.7         0  jk18       29.12       2.76
1784  50.7        0  lsb+17     *           1.54
1785  1.31        0  pkr+19     *           0.20

1786  5.0         0  jk18       725.00      30.00
1787  5.7         0  lylg95     926.72      142.57
1788  5.1         0  jk18       406.91      31.65
1789  6.8         0  clm+05     42.32       *
1790  29          0  hfs+04     74.03       15.55

1791  25.9        0  lylg95     161.40      *
1792  0.36        0  jbo+07     *           0.97
1793  4.2         0  nab+13     *           9.23
1794  272         0  bfrs18     70.91       12.06
1795  6.0         0  jk18       3312.98     794.02

1796  0.8         0  lcm13      *           3.61
1797  24          0  lcx02      30.58       3.76
1798  2.0         0  jk18       *           10.57
1799  22          0  gr78       42.76       *
1800  46          0  hfs+04     *           5.41

1801  0.4         0  pkr+19     *           0.96
1802  13.0        0  jk18       64.45       13.67
1803  10          0  lwf+04     25.66       *
1804  25.0        0  nab+13     *           8.00
1805  6.8         0  lcm13      11.69       6.90

1806  0.0382      1  mhb+13     2940.00     186.20
1807  13.0        0  lsb+17     *           9.80
1808  9.4         0  nab+13     *           4.95
1809  11          0  cn95       114.37      *
1810  9           0  lfl+06     *           5.07

1811  35.6        0  nab+13     *           29.81
1812  3.1         0  jk18       165.13      24.13
1813  46          0  lcx02      67.64       *
1814  9.2         0  jk18       *           7.48
1815  9.5         0  jk18       18.70       1.74

1816  0.5         0  clm+05     5.79        3.86
1817  22.9        0  jk18       127.37      5.09
1818  40          0  lcx02      45.19       *
1819  50          0  al81       60.07       8.01
1820  48.8        0  clh+20     *           9.02

1821  28          0  lcx02      64.84       *
1822  10.1        0  jk18       *           5.98
1823  13.5        0  lylg95     3.60        0.90
1824  22          0  rb81       106.24      6.13
1825  8.6         0  nab+13     *           33.11

1826  9.3         0  jk18       90.82       4.88
1827  25.9        0  jk18       *           5.31
1828  6.5         0  nab+13     *           3.66
1829  72          8  dsb+98     33.94       *
1830  5.2         0  lsb+17     *           18.14

1831  9.2         0  nab+13     *           47.06
1832  19.3        0  lylg95     8485.76     485.74
1833  19.6        0  nab+13     *           6.37
1834  10.4        0  lylg95     5.69        0.44
1835  0.34        0  kls+15     *           6.29

1836  20          0  cn95       2.75        *
1837  1.3         0  kla+11     *           8.56
1838  4.7         0  lylg95     63.00       9.00
1839  17          0  cn95       243.47      *
1840  0.49        0  hrs+07     *           2.12

1841  26.3        0  nab+13     *           6.06
1842  1.9         0  lsb+17     *           1.74
1843  6.0         0  lylg95     1.90        2.30
1844  1.8         0  kxl+98     596.30      43.73
1845  6.0         0  lylg95     124.24      19.11

1846  14.9        0  jk18       *           10.01
1847  0.035       0  fbb+90     39.20       0.78
1848  8           0  cn95       9.59        *
1849  17.5        0  lylg95     229.38      50.05
1850  24.8        0  lylg95     2164.78     200.14

1851  14.8        0  lsb+17     *           3.53
1852  21.3        0  lylg95     928.00      115.20
1853  38.0        0  jk18       26.94       2.36
1854  20.8        0  nab+13     *           45.95
1855  78.3        0  jk18       138.50      32.55

1856  11.8        0  nab+13     *           9.83
1857  8.3         0  clm+05     10.48       *
1858  16          0  akc+13     *           105.92
1859  8.7         0  nab+13     *           5.82
1860  11          0  cn95       43.85       *

1861  26.7        0  nab+13     *           8.00
1862  0.28        0  jbo+07     *           6.15
1863  13.6        0  nab+13     *           18.65
1864  0.23        0  pkr+19     *           4.16
1865  28.8        0  nab+13     *           20.05

1866  30.6        0  nab+13     *           28.42
1867  2.9         0  nab+13     *           2.95
1868  22.7        0  lylg95     1319.17     324.72
1869  46          0  cn95       0.31        *
1870  1.3         0  naf03      15.43       *

1871  5           0  naf03      26.52       *
1872  14.9        0  lylg95     301.57      28.81
1873  6.7         0  nab+13     *           10.57
1874  9.9         0  rhr+02     *           0.32
1875  12.0        0  lylg95     313.11      167.58

1876  7.4         0  lylg95     249.48      87.48
1877  4.7         0  lylg95     27.53       9.32
1878  6           0  lcx02      74.19       *
1879  22.3        0  lylg95     599.48      19.98
1880  22          0  rb81       203.90      *

1881  10.7        0  lylg95     141.19      18.83
1882  24.5        0  jk18       90.12       3.86
1883  23.7        0  lylg95     208.04      20.13
1884  16          0  lxf+05     11.88       *
1885  10.4        0  clm+05     21.18       *

1886  20.8        0  lylg95     781.24      66.41
1887  9.6         0  lylg95     119.67      17.69
1888  14.0        0  lylg95     86.68       5.65
1889  9.8         0  jk18       104.69      19.85
1890  6           0  naf03      105.29      *

1891  61          0  bfrs18     13.59       1.70
1892  0.44        0  stc99      17.05       6.04
1893  1.7         0  bfrs18     *           0.01
1894  24.4        0  jk18       30.71       6.35
1895  16.9        0  lylg95     80.89       *

1896  7.2         0  lylg95     700.00      65.00
1897  13.8        0  jk18       90.51       7.54
1898  27.2        0  lylg95     491.08      101.99
1899  13.0        0  lylg95     36.73       2.24
1900  32.1        0  lylg95     1086.94     89.79

1901  7.7         0  jk18       5625.00     500.00
1902  0.524       6  mhb+13     2.86        0.76
1903  22.9        0  jk18       251.33      21.54
1904  2.5         0  wkm+89     342.79      40.33
1905  3.4         0  and93      201.64      *

1906  1.3         0  and93      129.05      *
1907  1.3         0  and93      68.56       *
1908  0.8         0  and93      48.39       *
1909  0.8         0  and93      28.23       *
1910  0.8         0  and93      26.21       *

1911  0.7         0  and93      32.26       *
1912  0.262       2  mhb+13     143.36      13.11
1913  16.5        0  jk18       0.41        0.02
1914  0.337       2  mhb+13     17.31       3.88
1915  18.1        0  lylg95     246.91      22.38

1916  11.1        0  lylg95     203.30      26.06
1917  23          0  lwf+04     5.84        *
1918  24          0  lwf+04     1312.50     *
1919  16.0        0  jk18       20.22       2.02
1920  50          0  tml93      2.28        *

1921  9           0  cn95       100.57      *
1922  38.6        0  lylg95     883.05      142.97
1923  8           0  cn95       54.78       *
1924  8.6         6  jml+09     *           3.67
1925  51.2        0  lylg95     3937.50     562.50

1926  8           0  cn95       36.53       *
1927  13          2  jml+09     36.23       4.90
1928  7.5         0  lylg95     632.45      17.09
1929  21.1        0  lylg95     17.82       1.62
1930  0.58        0  kxl+98     42.12       2.92

1931  4           1  hcg+01     13.50       2.25
1932  25.8        0  lylg95     154.43      7.27
1933  43          0  cn95       52.00       *
1934  2.57        0  cam95a     7.11        *
1935  0.195       0  bbb+13     *           1.19

1936  10          0  tpc+11     *           142.90
1937  0.07        0  kjr+11     *           1.81
1938  25.8        0  lylg95     9.68        1.61
1939  18          2  cml05      100.00      *
1940  8.4         0  jk18       176.00      8.00

1941  40.0        3  mke+20     *           0.27
1942  8           0  cn95       34.77       *
1943  14.8        0  lylg95     306.00      82.80
1944  25          0  snt97      120.28      *
1945  17.4        0  lylg95     453.68      41.59

1946  11          0  cn95       0.49        *
1947  26.9        0  lylg95     81.81       8.18
1948  8.8         0  lylg95     100.00      16.85
1949  0.46        0  kxl+98     88.65       18.66
1950  20.2        0  lylg95     57.67       3.46

1951  131.1       0  lylg95     262.44      87.48
1952  0.11        1  sbb+18     *           0.01
1953  9.62        0  clh+20     *           90.00
1954  41.1        0  jk18       5.83        1.46
1955  131.2       0  lylg95     188.57      49.50

1956  14.7        0  lylg95     126.98      32.86
1957  10          1  mbc+20     2.87        *
1958  6.4         0  jk18       31.14       2.15
1959  14.5        0  lylg95     4.90        0.69
1960  48.6        0  jk18       150.89      27.43

1961  10.4        0  lylg95     101.13      29.74


